sentiment_numeric,word_count,num_stop_words,num_chars,num_punctuation_chars,category_gaming,category_movies,category_music,category_technology,hour,weekday,month,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
0,21,0,121,0,0.0,0.0,1.0,0.0,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0,38,2,0.0,0.0,1.0,0.0,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,24,0,0.0,0.0,1.0,0.0,21,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,11,0,0.0,0.0,1.0,0.0,19,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,12,0,0.0,0.0,1.0,0.0,19,2,5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
1,5,1,28,1,0.0,0.0,1.0,0.0,19,2,5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
0,9,4,42,0,0.0,0.0,1.0,0.0,19,2,5,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1,3,2,11,0,0.0,0.0,1.0,0.0,19,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,2,74,4,0.0,0.0,1.0,0.0,19,2,5,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.2
1,9,3,41,0,0.0,0.0,1.0,0.0,19,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,6,2,38,0,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,81,11,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,36,0,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1,2,0,14,1,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,2,45,4,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,17,0,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,25,0,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0,4,0,19,0,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,1,21,0,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,1,91,1,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,9,4,44,0,0.0,0.0,1.0,0.0,18,2,5,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4
0,6,0,24,4,0.0,0.0,1.0,0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,0,68,1,0.0,0.0,1.0,0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,2,36,0,0.0,0.0,1.0,0.0,17,2,5,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.2857142857142857
0,4,2,20,0,0.0,0.0,1.0,0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,21,0,0.0,0.0,1.0,0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,2,33,0,0.0,0.0,1.0,0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,12,1,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,1,21,0,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,2,33,0,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,17,1,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,21,6,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,0,53,0,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
0,6,0,28,0,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,7,135,7,0.0,0.0,1.0,0.0,16,2,5,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
0,6,2,33,0,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0,22,0,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,1,22,0,0.0,0.0,1.0,0.0,16,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,1,21,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,12,7,49,1,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,15,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,2,15,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,2,15,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0,31,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,3,0,15,0,0.0,0.0,1.0,0.0,15,2,5,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1,2,0,8,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0,29,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,11,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,1,16,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,2,27,0,0.0,0.0,1.0,0.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,6,2,29,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0
1,7,0,39,0,0.0,0.0,1.0,0.0,14,2,5,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1,12,7,56,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,11,1,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,38,0,0.0,0.0,1.0,0.0,14,2,5,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2
0,5,0,30,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,1,22,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,1,28,1,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,19,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,1,133,19,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,20,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,11,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,13,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,2,27,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,14,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,7,0,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,0,73,7,0.0,0.0,1.0,0.0,14,2,5,0.0,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.0,0.07692307692307693,0.0,0.23076923076923078
1,8,1,42,3,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,2,0,31,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,1,61,2,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,14,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,14,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,32,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18,1,94,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,17,2,75,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2
0,7,0,35,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,19,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,19,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,12,6,59,0,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
0,7,1,33,1,0.0,0.0,1.0,0.0,13,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,5,2,27,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,0,26,5,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,0,36,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,47,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.2
1,2,1,12,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,12,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,1,46,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
-1,8,5,32,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,16,0,0.0,0.0,1.0,0.0,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11,7,50,1,0.0,0.0,1.0,0.0,11,2,5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,0,32,0,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857
1,4,0,26,0,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,20,0,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,7,0,48,2,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,1,26,0,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0,33,3,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,16,0,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,17,0,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,41,0,0.0,0.0,1.0,0.0,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,12,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,16,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0,28,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
1,2,0,22,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,6,2,25,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,18,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,0,15,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,22,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,0,46,0,0.0,0.0,1.0,0.0,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,14,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
0,11,0,43,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
0,7,0,24,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,0,39,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,24,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,0,39,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,20,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,21,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,28,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,17,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
-1,5,1,21,0,0.0,0.0,1.0,0.0,9,2,5,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0
0,9,0,41,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,13,0,0.0,0.0,1.0,0.0,9,2,5,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1,4,0,27,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,0,59,0,0.0,0.0,1.0,0.0,9,2,5,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0,3,0,15,0,0.0,0.0,1.0,0.0,9,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,14,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,20,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,1,44,1,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,17,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
0,7,0,35,6,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,19,1,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
1,7,3,28,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,30,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,3,47,0,0.0,0.0,1.0,0.0,8,2,5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
1,6,0,34,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,6,1,32,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,55,0,0.0,0.0,1.0,0.0,8,2,5,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285
1,4,1,45,1,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,2,14,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,0,40,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,1,27,4,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,10,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0,32,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,19,1,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,5,135,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,8,3,41,1,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
0,7,2,37,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1,3,1,25,2,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,16,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0,24,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
1,2,0,6,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,21,0,0.0,0.0,1.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,9,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,21,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,8,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,20,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
1,3,1,14,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,3,18,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
1,4,1,20,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,51,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,19,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,1,50,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,39,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,3,0,16,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,15,0,0.0,0.0,1.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,10,0,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,45,0,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0,5,1,24,1,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32,2,190,9,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,25,0,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,1,88,0,0.0,0.0,1.0,0.0,5,2,5,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1,8,2,38,0,0.0,0.0,1.0,0.0,5,2,5,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0
-1,5,2,23,0,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,12,0,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11,2,61,2,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,1,28,1,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,10,2,52,4,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11,0,48,1,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,34,2,0.0,0.0,1.0,0.0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,1,27,1,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,1,45,8,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0,28,0,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,5,73,1,0.0,0.0,1.0,0.0,4,2,5,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385
1,3,1,16,0,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,19,3,85,3,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
1,8,0,33,0,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,13,0,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,46,0,0.0,0.0,1.0,0.0,4,2,5,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4
